,id,date,code,name,status,holding_nav,holding_volume,holding_money,holding_gain,history_gain,total_cash_dividend,total_fee,account,category1,category2,category3,categoryId
0,,2020-07-30,002147,长安鑫益增强混合C,买入,1.2137,303850.61,368795.7,789.038,0.0,0.0,0.0,,混合型,股债混合,偏债,412
