,date,code,name,status,holding_nav,holding_volume,holding_money,total_fee,holding_gain,history_gain,category1,category2,category3,categoryId
0,2020-03-03,002147,长安鑫益增强混合C,买入,1.2153,274071.1,333087.53,0.0,0.0,0.0,混合型,股债混合,偏债,412
1,2020-03-16,007749,民生加银鹏程混合C,买入,1.0896,154864.26,168737.48,0.0,0.0,0.0,混合型,股债混合,偏债,412
2,2020-03-16,006060,鹏扬泓利债券C,买入,1.0967,153211.84,168034.37,0.0,0.0,0.0,混合型,股债混合,偏债,412
3,2020-03-16,485011,工银双利债券B,买入,1.5759,53422.76,84186.69,0.0,0.0,0.0,混合型,股债混合,偏债,412
4,2020-03-16,001338,安信稳健增值混合C,买入,1.3555,61673.29,83599.14,0.0,0.0,0.0,混合型,股债混合,偏债,412
