,date,code,name,status,holding_nav,holding_volume,holding_money,total_fee,holding_gain,history_gain,category1,category2,category3,categoryId
0,2018/4/26,001064,广发中证环保产业A,买入,0.7181,16731.88,12014.37,14.37,0.0,0.0,A 股,行业股,中证环保,143
